Complaint,DateOccur,Crime,crimeCat,Description,ILEADSAddress,ILEADSStreet,XCoord,YCoord,xyStatus
17-001713,01/11/2017 15:10,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2036,JOHN AVE,902780.4,1033356,FALSE
17-001713,01/11/2017 15:10,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2036,JOHN AVE,902780.4,1033356,FALSE
17-001713,01/11/2017 15:10,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2036,JOHN AVE,902780.4,1033356,FALSE
17-001719,01/11/2017 15:30,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4299,DR MARTIN LUTHER KING DR,893462.8,1027751,FALSE
17-001745,01/11/2017 16:15,21000,Forcible Rape,RAPE -- FORCIBLE,5300,LABADIE,0,0,TRUE
17-001748,01/11/2017 16:48,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1500,PARK AVE,903776.8,1013299,FALSE
17-001768,01/11/2017 18:00,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4314,GIBSON AVE,890205.8,1017612,FALSE
17-002024,01/11/2017 18:30,44012,Aggravated Assault,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 2ND DEGRE",6165,W FLORISSANT AVE,890288.4,1048310,FALSE
17-001777,01/11/2017 19:15,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4534,LEXINGTON AVE,894004.1,1032966,FALSE
17-001777,01/11/2017 19:15,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4534,LEXINGTON AVE,894004.1,1032966,FALSE
17-001783,01/11/2017 21:58,10000,Homicide,HOMICIDE,4800,GOODFELLOW BLVD,887564.6,1043980,FALSE
17-001780,01/11/2017 22:03,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2733,CASS AVE,901463.8,1024162,FALSE
17-001782,01/11/2017 22:45,31112,Robbery,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,4000,DR MARTIN LUTHER KING DR,895871.4,1026233,FALSE
17-001800,01/12/2017 00:51,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5900,MINERVA AVE,881465,1032747,FALSE
17-001800,01/12/2017 00:51,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5900,MINERVA AVE,881465,1032747,FALSE
17-001800,01/12/2017 00:51,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5900,MINERVA AVE,881465,1032747,FALSE
17-001808,01/12/2017 05:30,32111,Robbery,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,4225,E MARGARETTA AVE,897204.1,1032928,FALSE
17-001938,01/12/2017 10:25,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4976,GENEVIEVE AVE,890735.5,1041924,FALSE
17-001938,01/12/2017 10:25,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4976,GENEVIEVE AVE,890735.5,1041924,FALSE
17-001847,01/12/2017 10:48,36111,Robbery,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,4645,GRAVOIS AVE,887223.5,1001220,FALSE
17-001854,01/12/2017 11:29,42011,Aggravated Assault,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,5701,FLOY AVE,889790.3,1047581,FALSE
17-001869,01/12/2017 12:30,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5900,PAGE BLVD,881168,1032278,FALSE
17-001924,01/12/2017 21:05,41012,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 2ND DEGREE,4100,N GRAND BLVD,901940.1,1031028,FALSE
17-001928,01/12/2017 21:30,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,LACLEDE AVE / N TAYLOR AVE,889075.8,1021844,FALSE
17-001934,01/12/2017 22:20,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6178,LALITE AVE,888258.5,1045128,FALSE
17-001939,01/12/2017 23:00,41016,Aggravated Assault,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,5230,ALASKA AVE,891954.3,996098.2,FALSE
17-002773,01/13/2017 11:30,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1901,N GRAND BLVD,898860.9,1025908,FALSE
17-002052,01/13/2017 11:55,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3000,CLIFTON AVE,879427,1010707,FALSE
17-002000,01/13/2017 12:45,31421,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,1444,N 14TH ST,907045.5,1022471,FALSE
17-001997,01/13/2017 12:57,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1000,SHENANDOAH AVE,904044.9,1009121,FALSE
17-002042,01/13/2017 20:43,32111,Robbery,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,918,OLIVE ST,907524.7,1017960,FALSE
17-002045,01/13/2017 21:55,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3715,JAMIESON AVE,874718.1,1006244,FALSE
17-002053,01/14/2017 00:45,44013,Aggravated Assault,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",3108,LOCUST ST,899065.8,1020535,FALSE
17-002056,01/14/2017 02:07,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1809,S 7TH ST,905395.4,1010582,FALSE
17-002066,01/14/2017 05:00,43015,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,3762,DUNNICA AVE,891878.9,1002872,FALSE
17-002401,01/14/2017 11:15,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1400,N 9TH ST,908777.9,1021690,FALSE
17-002088,01/14/2017 11:30,10000,Homicide,HOMICIDE,1600,PINE ST,904957.8,1018479,FALSE
17-002110,01/14/2017 15:15,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,323,DE BALIVIERE AVE,881596.2,1025069,FALSE
17-002126,01/14/2017 17:30,41016,Aggravated Assault,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,5411,ORIOLE ST,891011.8,1044876,FALSE
17-002138,01/14/2017 21:05,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4500,N BROADWAY,905164,1033720,FALSE
17-002139,01/14/2017 21:14,34311,Robbery,ROBBERY-CONVEN STOR/OTHR WEP USED/SUCCESS,4218,LINDELL BLVD,891808.7,1022061,FALSE
17-002151,01/14/2017 23:45,31421,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,999,N 2ND ST,910439.8,1019433,FALSE
17-002156,01/15/2017 00:30,42016,Aggravated Assault,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,3922,CALIFORNIA AVE,896907.9,1001655,FALSE
17-002156,01/15/2017 00:30,42015,Aggravated Assault,ASSLT-AGGRV-KNIFE/CUT-2ND-ADULT-DOMESTIC,3922,CALIFORNIA AVE,896907.9,1001655,FALSE
17-002176,01/15/2017 02:22,31421,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,3733,LINDELL BLVD,895166.8,1021465,FALSE
17-002259,01/15/2017 03:00,21000,Forcible Rape,RAPE -- FORCIBLE,6100,VICTORIA AVE,0,0,TRUE
17-002192,01/15/2017 04:33,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2009,HEBERT ST,905261.1,1027578,FALSE
17-002192,01/15/2017 04:33,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2009,HEBERT ST,905261.1,1027578,FALSE
17-002203,01/15/2017 07:50,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1636,ORCHID AVE,893242.7,1051257,FALSE
17-002550,01/15/2017 13:00,44013,Aggravated Assault,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",2534,N GRAND BLVD,899572.2,1026783,FALSE
17-002233,01/15/2017 13:05,41021,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1515,N KINGSHIGHWAY BLVD,887936,1031116,FALSE
17-002250,01/15/2017 15:06,32312,Robbery,ROBBERY-RESIDENCE /OTHR WEPN USED/ATTEMPT,3421,ILLINOIS AVE,899522.3,1004611,FALSE
17-002277,01/15/2017 16:00,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1900,CASS AVE,904891.8,1023159,FALSE
17-002277,01/15/2017 16:00,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1900,CASS AVE,904891.8,1023159,FALSE
17-002265,01/15/2017 16:35,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3925,GREER AVE,898412.7,1029498,FALSE
17-002275,01/15/2017 17:22,41016,Aggravated Assault,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,5200,ROBIN AVE,890640,1043637,FALSE
17-002273,01/15/2017 17:38,32111,Robbery,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,104,COURTOIS ST,888986.8,987741.1,FALSE
17-002272,01/15/2017 17:47,31112,Robbery,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,4235,THOLOZAN AVE,888524.1,1004886,FALSE
17-002286,01/15/2017 20:45,42013,Aggravated Assault,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,5200,NORTHLAND AVE,888318.5,1033065,FALSE
17-002287,01/15/2017 20:49,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,7218,MINNESOTA AVE,889757.8,989551.6,FALSE
17-002293,01/15/2017 21:20,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5615,KINGSBURY AVE,882332.3,1025967,FALSE
17-002311,01/16/2017 01:15,43012,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,5000,QUEENS AVE,892989,1039233,FALSE
17-002322,01/16/2017 04:05,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3345,MINNESOTA AVE,895995.6,1005592,FALSE
17-002335,01/16/2017 05:20,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,809,RIVERVIEW BLVD,897552.2,1053606,FALSE
17-002420,01/16/2017 12:08,31211,Robbery,ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL,5003,GOODFELLOW BLVD,887701.6,1044511,FALSE
17-002405,01/16/2017 13:05,43015,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,1017,S TUCKER BLVD,905512.8,1014285,FALSE
17-002429,01/16/2017 14:50,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5821,HIGHLAND AVE,883789.8,1035244,FALSE
17-002423,01/16/2017 15:00,31421,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,4629,NATURAL BRIDGE AVE,893821.1,1033825,FALSE
17-002438,01/16/2017 16:28,42011,Aggravated Assault,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,3610,PALM ST,900691.1,1029382,FALSE
17-002438,01/16/2017 16:28,42013,Aggravated Assault,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,3610,PALM ST,900691.1,1029382,FALSE
17-002475,01/16/2017 21:00,43016,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,6000,W. FLORISSANT,0,0,TRUE
17-002486,01/16/2017 22:10,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,DR MARTIN LUTHER KING DR / WHI,894838.4,1026996,FALSE
17-002915,01/17/2017 00:01,21000,Forcible Rape,RAPE -- FORCIBLE,4500,HARRIS,0,0,TRUE
17-002500,01/17/2017 02:00,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6723,ALABAMA AVE,889649.6,991689.4,FALSE
17-002500,01/17/2017 02:00,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6723,ALABAMA AVE,889649.6,991689.4,FALSE
17-002962,01/17/2017 10:00,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2600,LOUISIANA AVE,895565.4,1010232,FALSE
17-002634,01/17/2017 15:28,36111,Robbery,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,803,N KINGSHIGHWAY BLVD,887827,1026604,FALSE
17-002632,01/17/2017 15:30,43023,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 3RD DEGREE,3201,CHIPPEWA ST,895069.3,1002980,FALSE
17-002678,01/17/2017 18:54,10000,Homicide,HOMICIDE,6036,THEKLA AVE,889772.5,1045336,FALSE
17-002681,01/17/2017 20:30,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3457,CALIFORNIA AVE,897182.3,1004604,FALSE
17-002698,01/17/2017 21:00,31211,Robbery,ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL,4169,LACLEDE AVE,891908.8,1021246,FALSE
17-002711,01/17/2017 22:40,31421,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,3900,S GRAND BLVD,893358.7,1002376,FALSE
17-002702,01/17/2017 22:40,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2402,N EUCLID AVE,890018.2,1031381,FALSE
17-002707,01/17/2017 23:20,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3176,GUSTINE AVE,891749.4,1007877,FALSE
17-002718,01/17/2017 23:30,43012,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,400,CHESTNUT ST,909184.2,1016915,FALSE
17-002714,01/18/2017 00:40,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1300,BLACKSTONE AVE,882642.1,1031416,FALSE
17-002715,01/18/2017 01:20,43013,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,4682,LABADIE AVE,892307.4,1032232,FALSE
17-002717,01/18/2017 01:30,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5340,DELMAR BLVD,884416.3,1026560,FALSE
17-002739,01/18/2017 09:17,21000,Forcible Rape,RAPE -- FORCIBLE,2000,PESTALOZZI ST,0,0,TRUE
17-002789,01/18/2017 11:00,42014,Aggravated Assault,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,5967,W FLORISSANT AVE,891430.6,1046898,FALSE
17-002828,01/18/2017 15:45,31421,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,5010,ENRIGHT AVE,887696.4,1026535,FALSE
17-002868,01/18/2017 18:00,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3315,OLIVE ST,898164.1,1020559,FALSE
17-002869,01/18/2017 19:30,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5378,HARNEY AVE,893476.6,1041956,FALSE
17-002872,01/18/2017 20:13,34111,Robbery,ROBBERY-CONVEN STOR/FIREARM USED/SUCCESS,3702,GRAVOIS AVE,892569.8,1004341,FALSE
17-002876,01/18/2017 20:55,31421,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,5750,NATURAL BRIDGE AVE,885556.4,1038533,FALSE
17-002888,01/18/2017 21:39,10000,Homicide,HOMICIDE,908,N EUCLID AVE,888859.5,1027198,FALSE
17-002898,01/18/2017 23:00,43016,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,3931,ILLINOIS AVE,898978.4,1001208,FALSE
17-002898,01/18/2017 23:00,43012,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,3931,ILLINOIS AVE,898978.4,1001208,FALSE
17-002899,01/19/2017 00:01,43015,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,5939,NAGEL AVE,878155,997782.9,FALSE
17-003833,01/19/2017 00:01,21000,Forcible Rape,RAPE -- FORCIBLE,1800,WASHINGTON AVE,0,0,TRUE
17-002901,01/19/2017 00:48,42011,Aggravated Assault,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,707,N KINGSHIGHWAY BLVD,887661.3,1026321,FALSE
17-002901,01/19/2017 00:48,42011,Aggravated Assault,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,707,N KINGSHIGHWAY BLVD,887661.3,1026321,FALSE
17-002904,01/19/2017 02:11,10000,Homicide,HOMICIDE,861,CANAAN AVE,896876.8,1051360,FALSE
17-002906,01/19/2017 03:00,31112,Robbery,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,1614,HAMILTON AVE,882575.8,1034653,FALSE
17-002914,01/19/2017 05:00,43016,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,5416,QUEENS AVE,894712.9,1040582,FALSE
17-002918,01/19/2017 06:10,43015,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,5860,ROOSEVELT PL,883921.6,1036422,FALSE
17-002989,01/19/2017 13:10,10000,Homicide,HOMICIDE,1410,OHIO AVE,899701.4,1014582,FALSE
17-002988,01/19/2017 13:20,31421,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,0,MICHIGAN AVE / OSAGE ST,895183.1,1001622,FALSE
17-002994,01/19/2017 13:50,31421,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,8390,N BROADWAY,897268.1,1049135,FALSE
17-003031,01/19/2017 17:35,43013,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,2910,LAFAYETTE AVE,897994.4,1013194,FALSE
17-003053,01/19/2017 20:39,43201,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/POL OFFC 1ST DEGREE,3607,HAMILTON AVE,884714.6,1038923,FALSE
17-003070,01/19/2017 22:00,44016,Aggravated Assault,ASSLT-AGGRV-HND/FST/FT-3RD-ADUL-DOMESTIC,5611,ENRIGHT AVE,882262.8,1027291,FALSE
17-003068,01/19/2017 22:55,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1405,N 7TH ST,909422.4,1021549,FALSE
17-003073,01/19/2017 23:40,31421,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,1401,N KINGSHIGHWAY BLVD,888144.7,1029906,FALSE
17-003074,01/19/2017 23:53,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4557,ARCO AVE,887890.6,1018096,FALSE
17-003090,01/20/2017 03:50,44015,Aggravated Assault,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,0,PAGE BLVD / N VANDEVENTER AVE,896197.3,1025185,FALSE
17-003108,01/20/2017 08:35,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,I 44 EASTBOUND / S JEFFERSON A,899889.1,1012426,FALSE
17-003130,01/20/2017 09:25,42016,Aggravated Assault,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,1530,PRESERVATION PL,906189.8,1022184,FALSE
17-003197,01/20/2017 15:45,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3225,BARRETT ST,901835.9,1030109,FALSE
17-003204,01/20/2017 16:10,42012,Aggravated Assault,AGG.ASSAULT-KNIFE/CITIZEN ADULT 2ND DEGREE,2501,N GRAND BLVD,899203.5,1026682,FALSE
17-003216,01/20/2017 16:48,42014,Aggravated Assault,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,6005,SUBURBAN AVE,879814.4,1030888,FALSE
17-003280,01/20/2017 17:00,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,2000,MADISON ST,904374.2,1024178,FALSE
17-003211,01/20/2017 17:20,31421,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,0,N EUCLID AVE / MAFFITT AVE,890527,1032488,FALSE
17-003238,01/20/2017 20:55,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3411,OREGON AVE,896927.7,1005112,FALSE
17-003240,01/20/2017 21:15,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1944,SIDNEY ST,901044.1,1008616,FALSE
17-003333,01/20/2017 22:00,42016,Aggravated Assault,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,2704,OSAGE ST,897320.1,1001088,FALSE
17-003244,01/20/2017 22:25,43011,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE,3459,CHIPPEWA ST,893971.9,1003145,FALSE
17-003258,01/20/2017 22:50,21000,Forcible Rape,RAPE -- FORCIBLE,6300,SHERRY AVE,0,0,TRUE
17-003267,01/21/2017 00:59,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,N BROADWAY / HORNSBY AVE,897429,1050538,FALSE
17-003263,01/21/2017 01:41,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,N GRAND BLVD / MONTGOMERY ST,899404.5,1026696,FALSE
17-003338,01/21/2017 04:25,32111,Robbery,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,806,SCHIRMER ST,887261.1,989516.4,FALSE
17-003304,01/21/2017 06:30,21000,Forcible Rape,RAPE -- FORCIBLE,7300,HAMPSHIRE DR,0,0,TRUE
17-003281,01/21/2017 06:57,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4479,ASHLAND AVE,894355.9,1032548,FALSE
17-003326,01/21/2017 12:00,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5208,PALM ST,889523.8,1035578,FALSE
17-003328,01/21/2017 12:00,33421,Robbery,ROBBERY-BANK/STRNGARM/NO INJ/SUCCESS,4625,LINDELL BLVD,888603,1023247,FALSE
17-003493,01/21/2017 12:58,44013,Aggravated Assault,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",5626,OLEATHA AVE,881308.9,1006178,FALSE
17-003371,01/21/2017 15:00,43013,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,4928,CHRISTY BLVD,884727.1,1002082,FALSE
17-003353,01/21/2017 16:10,34421,Robbery,ROBBERY-CONVEN STOR/STRNGARM/NO INJ/SUCCESS,1900,S BROADWAY,905751.6,1009951,FALSE
17-003395,01/21/2017 17:10,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4212,CLARENCE AVE,897056.9,1034714,FALSE
17-003366,01/21/2017 17:25,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1335,BELT AVE,884418.8,1030854,FALSE
17-003397,01/21/2017 18:53,10000,Homicide,HOMICIDE,5931,LOTUS AVE,882492.7,1035293,FALSE
17-003392,01/21/2017 19:00,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1401,CHOUTEAU AVE,904521.8,1014630,FALSE
17-003394,01/21/2017 19:25,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4501,MINNESOTA AVE,894824.1,998188.8,FALSE
17-003396,01/21/2017 20:45,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,819,N KINGSHIGHWAY BLVD,887750.6,1026917,FALSE
17-003448,01/21/2017 21:00,10000,Homicide,HOMICIDE,5057,N KINGSHIGHWAY BLVD,893482.3,1039436,FALSE
17-003403,01/21/2017 21:01,41021,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1210,AUBERT AVE,888515,1028684,FALSE
17-003403,01/21/2017 21:01,41021,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1210,AUBERT AVE,888515,1028684,FALSE
17-003403,01/21/2017 21:01,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1210,AUBERT AVE,888515,1028684,FALSE
17-003403,01/21/2017 21:01,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1210,AUBERT AVE,888515,1028684,FALSE
17-003399,01/21/2017 21:15,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,ACADEMY AVE / WELLS AVE,887296.4,1030491,FALSE
17-003400,01/21/2017 21:20,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1118,S 7TH ST,907122.3,1013383,FALSE
17-003534,01/21/2017 22:30,31421,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,2617,ARSENAL ST,898812.1,1007209,FALSE
17-003492,01/21/2017 23:00,44013,Aggravated Assault,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",5017,GRAVOIS AVE,886509.1,1000529,FALSE
17-003417,01/21/2017 23:20,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,E CARRIE AVE / I 70 WESTBOUND,900410.6,1038048,FALSE
17-003417,01/21/2017 23:20,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,E CARRIE AVE / I 70 WESTBOUND,900410.6,1038048,FALSE
17-003417,01/21/2017 23:20,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,E CARRIE AVE / I 70 WESTBOUND,900410.6,1038048,FALSE
17-003417,01/21/2017 23:20,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,E CARRIE AVE / I 70 WESTBOUND,900410.6,1038048,FALSE
17-003431,01/22/2017 02:40,42014,Aggravated Assault,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,0,W FLORISSANT AVE / I 70 WESTBO,897826.8,1037741,FALSE
